wavelength,nk,flux
384.85000000, 1.17122776, 1.89450869
384.90000000, 1.18921749, 1.88202636
384.95000000, 1.18449395, 1.86954402
385.00000000, 1.16151109, 1.85706169
385.05000000, 1.12203025, 1.84457936
385.10000000, 1.08041186, 1.83209703
385.15000000, 1.07027319, 1.81961470
385.20000000, 1.09545844, 1.80713237
385.25000000, 1.13209197, 1.79465003
385.30000000, 1.15514397, 1.78216770
385.35000000, 1.15167846, 1.76968537
385.40000000, 1.13112061, 1.75720304
385.45000000, 1.10659518, 1.74472071
385.50000000, 1.08084807, 1.73420448
385.55000000, 1.06156408, 1.73117457
385.60000000, 1.05148390, 1.72814466
385.65000000, 1.03602787, 1.72511476
385.70000000, 1.00699957, 1.72208485
385.75000000, 0.98881156, 1.71905494
385.80000000, 1.00007433, 1.71602504
385.85000000, 1.00943223, 1.71299513
385.90000000, 0.98886321, 1.70996522
385.95000000, 0.94317961, 1.70693531
386.00000000, 0.89344888, 1.70390541
386.05000000, 0.86203919, 1.70087550
386.10000000, 0.85420440, 1.69784559
386.15000000, 0.87185501, 1.69481568
386.20000000, 0.91471701, 1.69178578
386.25000000, 0.97287140, 1.68875587
386.30000000, 1.03621886, 1.68572596
386.35000000, 1.09767095, 1.68269605
386.40000000, 1.14167351, 1.67966615
386.45000000, 1.15532905, 1.67663624
386.50000000, 1.15515137, 1.67360633
386.55000000, 1.15439667, 1.67057642
386.60000000, 1.14213335, 1.67049397
386.65000000, 1.12049969, 1.67100668
386.70000000, 1.11197334, 1.67151940
386.75000000, 1.12053131, 1.67203211
386.80000000, 1.12538468, 1.67254482
386.85000000, 1.11620310, 1.67305753
386.90000000, 1.10326127, 1.67357024
386.95000000, 1.09439736, 1.67408295
387.00000000, 1.08214135, 1.67459566
387.05000000, 1.05735147, 1.67510837
387.10000000, 1.02138883, 1.67562108
387.15000000, 0.98401404, 1.67613379
387.20000000, 0.95398727, 1.67664650
387.25000000, 0.93738452, 1.67715921
387.30000000, 0.93574172, 1.67767192
387.35000000, 0.94497725, 1.67818463
387.40000000, 0.96808484, 1.67869734
387.45000000, 1.01232656, 1.67921005
387.50000000, 1.07176323, 1.67972276
387.55000000, 1.12599351, 1.68023547
387.60000000, 1.15848757, 1.68074818
387.65000000, 1.16584212, 1.68190695
387.70000000, 1.15326260, 1.68381444
387.75000000, 1.13018250, 1.68572193
387.80000000, 1.10168871, 1.68762942
387.85000000, 1.06015132, 1.68953691
387.90000000, 1.00253469, 1.69144440
387.95000000, 0.96470623, 1.69335189
388.00000000, 0.97774387, 1.69525938
388.05000000, 1.01380387, 1.69716687
388.10000000, 1.03486348, 1.69907436
388.15000000, 1.03382290, 1.70098185
388.20000000, 1.01906458, 1.70288934
388.25000000, 0.99927932, 1.70479683
388.30000000, 0.97631403, 1.70670432
388.35000000, 0.95980353, 1.70861181
388.40000000, 0.97730014, 1.71051930
388.45000000, 1.03046978, 1.71242679
388.50000000, 1.07772377, 1.71433428
388.55000000, 1.08818594, 1.71624177
388.60000000, 1.06032488, 1.71814926
388.65000000, 1.01249554, 1.72005675
388.70000000, 0.97130379, 1.72282986
388.75000000, 0.95161009, 1.73329089
388.80000000, 0.96487907, 1.74375193
388.85000000, 0.99832625, 1.75421296
388.90000000, 1.01475187, 1.76467399
388.95000000, 1.00435676, 1.77513503
389.00000000, 0.99553135, 1.78559606
389.05000000, 1.02025120, 1.79605710
389.10000000, 1.07286526, 1.80651813
389.15000000, 1.12577643, 1.81697917
389.20000000, 1.17138280, 1.82744020
389.25000000, 1.21434186, 1.83790124
389.30000000, 1.24819858, 1.84836227
389.35000000, 1.26533968, 1.85882331
389.40000000, 1.26766844, 1.86928434
389.45000000, 1.26752104, 1.87974537
389.50000000, 1.27809987, 1.89020641
389.55000000, 1.28922341, 1.90066744
389.60000000, 1.28057948, 1.91112848
389.65000000, 1.26295940, 1.92158951
389.70000000, 1.27835958, 1.93205055
389.75000000, 1.32745333, 1.94251158
389.80000000, 1.35915070, 1.93583220
389.85000000, 1.35092111, 1.92332912
389.90000000, 1.32990203, 1.91082603
389.95000000, 1.32177237, 1.89832295
390.00000000, 1.31736100, 1.88581987
390.05000000, 1.30354327, 1.87331679
390.10000000, 1.29457582, 1.86081371
390.15000000, 1.31078677, 1.84831062
390.20000000, 1.34159135, 1.83580754
390.25000000, 1.36007776, 1.82330446
390.30000000, 1.34351016, 1.81080138
390.35000000, 1.29299560, 1.79829829
390.40000000, 1.25187815, 1.78579521
390.45000000, 1.24441857, 1.77329213
390.50000000, 1.25691604, 1.76078905
390.55000000, 1.26123671, 1.74828597
390.60000000, 1.23578880, 1.73578288
390.65000000, 1.20396491, 1.72327980
390.70000000, 1.19787774, 1.71077672
390.75000000, 1.23206795, 1.69827364
390.80000000, 1.29602594, 1.68577055
390.85000000, 1.35026821, 1.69810848
390.90000000, 1.38059581, 1.74795732
390.95000000, 1.40306053, 1.79780616
391.00000000, 1.42155217, 1.84765499
391.05000000, 1.42747229, 1.89750383
391.10000000, 1.42344874, 1.94735267
391.15000000, 1.42372564, 1.99720151
391.20000000, 1.44142180, 2.04705035
391.25000000, 1.47025501, 2.09689919
391.30000000, 1.49129809, 2.14674803
391.35000000, 1.49903605, 2.19659687
391.40000000, 1.48737336, 2.24644570
391.45000000, 1.45928599, 2.29629454
391.50000000, 1.44110511, 2.34614338
391.55000000, 1.44348786, 2.39599222
391.60000000, 1.45125691, 2.44584106
391.65000000, 1.44196729, 2.49568990
391.70000000, 1.41436587, 2.54553874
391.75000000, 1.39267152, 2.59538758
391.80000000, 1.38690760, 2.64523642
391.85000000, 1.38391979, 2.69508525
391.90000000, 1.36426637, 2.74734600
391.95000000, 1.32922528, 2.83906822
392.00000000, 1.30001982, 2.93079043
392.05000000, 1.27445822, 3.02251265
392.10000000, 1.23171035, 3.11423486
392.15000000, 1.17945775, 3.20595708
392.20000000, 1.14612828, 3.29767929
392.25000000, 1.14395649, 3.38940151
392.30000000, 1.15272810, 3.48112372
392.35000000, 1.14511839, 3.57284594
392.40000000, 1.13079466, 3.66456815
392.45000000, 1.13078507, 3.75629037
392.50000000, 1.13812180, 3.84801259
392.55000000, 1.12747381, 3.93973480
392.60000000, 1.09065865, 4.03145702
392.65000000, 1.04495056, 4.12317923
392.70000000, 1.00471900, 4.21490145
392.75000000, 0.96841500, 4.30662366
392.80000000, 0.92503739, 4.39834588
392.85000000, 0.86849163, 4.49006809
392.90000000, 0.80540742, 4.58179031
392.95000000, 0.75311667, 4.67351252
393.00000000, 0.71572494, 4.60499179
393.05000000, 0.67906244, 4.47532280
393.10000000, 0.63803017, 4.34565382
393.15000000, 0.59802595, 4.21598484
393.20000000, 0.56300596, 4.08631585
393.25000000, 0.53151324, 3.95664687
393.30000000, 0.50123853, 3.82697788
393.35000000, 0.47156622, 3.69730890
393.40000000, 0.44403295, 3.56763991
393.45000000, 0.42739145, 3.43797093
393.50000000, 0.42630429, 3.30830194
393.55000000, 0.43765164, 3.17863296
393.60000000, 0.46007998, 3.04896397
393.65000000, 0.48964544, 2.91929499
393.70000000, 0.52216677, 2.78962601
393.75000000, 0.55965697, 2.65995702
393.80000000, 0.60328771, 2.53028804
393.85000000, 0.64974126, 2.40061905
393.90000000, 0.69683079, 2.27095007
393.95000000, 0.74588176, 2.14128108
394.00000000, 0.79887054, 2.01161210
394.05000000, 0.85207035, 1.94114819
394.10000000, 0.89518637, 1.96061039
394.15000000, 0.92515864, 1.98007259
394.20000000, 0.94882406, 1.99953479
394.25000000, 0.97410542, 2.01899699
394.30000000, 1.00270965, 2.03845919
394.35000000, 1.02542351, 2.05792139
394.40000000, 1.03368505, 2.07738359
394.45000000, 1.03002271, 2.09684579
394.50000000, 1.03520383, 2.11630799
394.55000000, 1.06848602, 2.13577019
394.60000000, 1.12447128, 2.15523239
394.65000000, 1.19188484, 2.17469459
394.70000000, 1.25434989, 2.19415679
394.75000000, 1.28777782, 2.21361899
394.80000000, 1.29301207, 2.23308119
394.85000000, 1.29280252, 2.25254338
394.90000000, 1.30027253, 2.27200558
394.95000000, 1.32121791, 2.29146778
395.00000000, 1.35373196, 2.31092998
395.05000000, 1.38721733, 2.33039218
395.10000000, 1.41698952, 2.34655533
395.15000000, 1.44038771, 2.32328365
395.20000000, 1.45286633, 2.30001197
395.25000000, 1.45288555, 2.27674030
395.30000000, 1.43468888, 2.25346862
395.35000000, 1.40341296, 2.23019694
395.40000000, 1.39480731, 2.20692526
395.45000000, 1.42451858, 2.18365359
395.50000000, 1.45970097, 2.16038191
395.55000000, 1.46925236, 2.13711023
395.60000000, 1.45017933, 2.11383856
395.65000000, 1.41666938, 2.09056688
395.70000000, 1.38484796, 2.06729520
395.75000000, 1.36744434, 2.04402352
395.80000000, 1.36855956, 2.02075185
395.85000000, 1.37571642, 1.99748017
395.90000000, 1.37552221, 1.97420849
395.95000000, 1.36973309, 1.95093682
396.00000000, 1.35772310, 1.92766514
396.05000000, 1.32361852, 1.90439346
396.10000000, 1.26495340, 1.88112178
396.15000000, 1.18786839, 1.85785011
396.20000000, 1.09312734, 1.84570022
396.25000000, 1.00876110, 1.83697824
396.30000000, 0.96261162, 1.82825625
396.35000000, 0.93978264, 1.81953427
396.40000000, 0.91709622, 1.81081229
396.45000000, 0.88835501, 1.80209031
396.50000000, 0.85405556, 1.79336833
396.55000000, 0.81660163, 1.78464634
396.60000000, 0.77442894, 1.77592436
396.65000000, 0.72319538, 1.76720238
396.70000000, 0.66849471, 1.75848040
396.75000000, 0.62192926, 1.74975842
396.80000000, 0.58624445, 1.74103644
396.85000000, 0.55367302, 1.73231445
396.90000000, 0.52510880, 1.72359247
396.95000000, 0.51198912, 1.71487049
397.00000000, 0.51702134, 1.70614851
397.05000000, 0.53890784, 1.69742653
397.10000000, 0.57579139, 1.68870454
397.15000000, 0.61879402, 1.67998256
397.20000000, 0.65927072, 1.67126058
397.25000000, 0.69931846, 1.73458845
397.30000000, 0.74582689, 1.88297475
397.35000000, 0.79678012, 2.03136104
397.40000000, 0.84447845, 2.17974734
397.45000000, 0.88756817, 2.32813363
397.50000000, 0.93477284, 2.47651992
397.55000000, 0.99739841, 2.62490622
397.60000000, 1.06705308, 2.77329251
397.65000000, 1.12114858, 2.92167881
397.70000000, 1.15847250, 3.07006510
397.75000000, 1.19779747, 3.21845140
397.80000000, 1.25110231, 3.36683769
397.85000000, 1.30720962, 3.51522398
397.90000000, 1.35375658, 3.66361028
397.95000000, 1.39825683, 3.81199657
398.00000000, 1.44692969, 3.96038287
398.05000000, 1.49334351, 4.10876916
398.10000000, 1.52886097, 4.25715545
398.15000000, 1.54953683, 4.40554175
398.20000000, 1.55467483, 4.55392804
398.25000000, 1.55102732, 4.70231434
398.30000000, 1.55187693, 4.80959412
398.35000000, 1.56024944, 4.70074319
398.40000000, 1.56485757, 4.59189226
398.45000000, 1.56390329, 4.48304134
398.50000000, 1.56931802, 4.37419041
398.55000000, 1.58495942, 4.26533948
398.60000000, 1.60552876, 4.15648855
398.65000000, 1.61597487, 4.04763762
398.70000000, 1.60766742, 3.93878669
398.75000000, 1.59841066, 3.82993576
398.80000000, 1.61615034, 3.72108484
398.85000000, 1.66454816, 3.61223391
398.90000000, 1.70697480, 3.50338298
398.95000000, 1.71846538, 3.39453205
399.00000000, 1.70888328, 3.28568112
399.05000000, 1.69431590, 3.17683019
399.10000000, 1.69456815, 3.06797927
399.15000000, 1.71239583, 2.95912834
399.20000000, 1.72825207, 2.85027741
399.25000000, 1.73560162, 2.74142648
399.30000000, 1.74295266, 2.63257555
399.35000000, 1.75300547, 2.52372462
399.40000000, 1.75865735, 2.47304646
399.45000000, 1.75230698, 2.43121484
399.50000000, 1.73593954, 2.38938322
399.55000000, 1.72150184, 2.34755161
399.60000000, 1.71521874, 2.30571999
399.65000000, 1.71235559, 2.26388837
399.70000000, 1.70472635, 2.22205675
399.75000000, 1.68608128, 2.18022514
399.80000000, 1.66376374, 2.13839352
399.85000000, 1.65178923, 2.09656190
399.90000000, 1.66359673, 2.05473029
399.95000000, 1.70252184, 2.01289867
400.00000000, 1.74807950, 1.97106705
400.05000000, 1.77432766, 1.92923544
400.10000000, 1.77239961, 1.88740382
400.15000000, 1.75625148, 1.84557220
400.20000000, 1.74786669, 1.80374059
400.25000000, 1.75401285, 1.76190897
400.30000000, 1.76767131, 1.72007735
400.35000000, 1.78079735, 1.67824573
400.40000000, 1.78401371, 1.63641412
400.45000000, 1.76754717, 1.61801886
400.50000000, 1.73034243, 1.61637305
400.55000000, 1.66847770, 1.61472723
400.60000000, 1.59992846, 1.61308142
400.65000000, 1.57286506, 1.61143561
400.70000000, 1.58754507, 1.60978979
400.75000000, 1.61095816, 1.60814398
400.80000000, 1.64055370, 1.60649816
400.85000000, 1.68027524, 1.60485235
400.90000000, 1.71436268, 1.60320654
400.95000000, 1.72883867, 1.60156072
401.00000000, 1.72815177, 1.59991491
401.05000000, 1.72740354, 1.59826909
401.10000000, 1.73522927, 1.59662328
401.15000000, 1.74672768, 1.59497747
401.20000000, 1.75698633, 1.59333165
401.25000000, 1.76316305, 1.59168584
401.30000000, 1.76701324, 1.59004002
401.35000000, 1.77527475, 1.58839421
401.40000000, 1.78352857, 1.58674840
401.45000000, 1.77883682, 1.58510258
401.50000000, 1.76755323, 1.58349347
401.55000000, 1.77038119, 1.58196783
401.60000000, 1.78556022, 1.58044219
401.65000000, 1.79754869, 1.57891655
401.70000000, 1.79533812, 1.57739091
401.75000000, 1.77471302, 1.57586526
401.80000000, 1.74774341, 1.57433962
401.85000000, 1.73283976, 1.57281398
401.90000000, 1.74602932, 1.57128834
401.95000000, 1.78443482, 1.56976270
402.00000000, 1.81760362, 1.56823706
402.05000000, 1.82443966, 1.56671142
402.10000000, 1.81034909, 1.56518578
402.15000000, 1.79732561, 1.56366014
402.20000000, 1.79695506, 1.56213449
402.25000000, 1.79725245, 1.56060885
402.30000000, 1.79622720, 1.55908321
402.35000000, 1.80269395, 1.55755757
402.40000000, 1.80943335, 1.55603193
402.45000000, 1.80422148, 1.55450629
402.50000000, 1.78581947, 1.55298065
402.55000000, 1.76560659, 1.55149383
402.60000000, 1.76221804, 1.55108364
402.65000000, 1.77585393, 1.55067345
402.70000000, 1.79054760, 1.55026326
402.75000000, 1.80104417, 1.54985307
402.80000000, 1.80903426, 1.54944287
402.85000000, 1.81182229, 1.54903268
402.90000000, 1.80817467, 1.54862249
402.95000000, 1.80137407, 1.54821230
403.00000000, 1.78541105, 1.54780211
403.05000000, 1.74611141, 1.54739192
403.10000000, 1.68795060, 1.54698173
403.15000000, 1.63573661, 1.54657154
403.20000000, 1.61584036, 1.54616135
403.25000000, 1.62407528, 1.54575116
403.30000000, 1.62407651, 1.54534097
403.35000000, 1.60675879, 1.54493078
403.40000000, 1.59704204, 1.54452059
403.45000000, 1.60807042, 1.54411040
403.50000000, 1.62680877, 1.54370021
403.55000000, 1.64153553, 1.54329002
403.60000000, 1.65845914, 1.54287983
403.65000000, 1.68752283, 1.54312813
403.70000000, 1.72637638, 1.54357201
403.75000000, 1.76103687, 1.54401589
403.80000000, 1.78793101, 1.54445978
403.85000000, 1.80972298, 1.54490366
403.90000000, 1.81983502, 1.54534754
403.95000000, 1.81703061, 1.54579142
404.00000000, 1.80952164, 1.54623530
404.05000000, 1.79705071, 1.54667918
404.10000000, 1.77440331, 1.54712306
404.15000000, 1.75029596, 1.54756694
404.20000000, 1.73861995, 1.54801082
404.25000000, 1.74680164, 1.54845470
404.30000000, 1.77151882, 1.54889858
404.35000000, 1.78408023, 1.54934247
404.40000000, 1.76102222, 1.54978635
404.45000000, 1.71204483, 1.55023023
404.50000000, 1.65204387, 1.55067411
404.55000000, 1.57471435, 1.55111799
404.60000000, 1.48776851, 1.55156187
404.65000000, 1.43007755, 1.55200575
404.70000000, 1.42930074, 1.55183643
404.75000000, 1.49201850, 1.55108823
404.80000000, 1.58329215, 1.55034004
404.85000000, 1.65241261, 1.54959184
404.90000000, 1.68844223, 1.54884365
404.95000000, 1.70219778, 1.54809545
405.00000000, 1.71267390, 1.54734726
405.05000000, 1.73317488, 1.54659906
405.10000000, 1.75589993, 1.54585087
405.15000000, 1.77010815, 1.54510267
405.20000000, 1.76800772, 1.54435448
405.25000000, 1.74868762, 1.54360628
405.30000000, 1.72375513, 1.54285809
405.35000000, 1.70618822, 1.54210989
405.40000000, 1.70240656, 1.54136169
405.45000000, 1.70366349, 1.54061350
405.50000000, 1.69354534, 1.53986530
405.55000000, 1.67226159, 1.53911711
405.60000000, 1.65785776, 1.53836891
405.65000000, 1.66085259, 1.53762072
405.70000000, 1.67079553, 1.53687252
405.75000000, 1.66791982, 1.53594585
405.80000000, 1.63811867, 1.53452313
405.85000000, 1.59997489, 1.53310042
405.90000000, 1.58637897, 1.53167770
405.95000000, 1.59582343, 1.53025498
406.00000000, 1.61444275, 1.52883227
406.05000000, 1.64323203, 1.52740955
406.10000000, 1.67501144, 1.52598683
406.15000000, 1.69093589, 1.52456412
406.20000000, 1.68501159, 1.52314140
406.25000000, 1.66188090, 1.52171868
406.30000000, 1.62118791, 1.52029597
406.35000000, 1.56761418, 1.51887325
406.40000000, 1.51045740, 1.51745053
406.45000000, 1.45049175, 1.51602782
406.50000000, 1.45151012, 1.51460510
406.55000000, 1.51726329, 1.51318238
406.60000000, 1.57049957, 1.51175967
406.65000000, 1.59202117, 1.51033695
406.70000000, 1.58251990, 1.50891423
406.75000000, 1.56707758, 1.50749152
406.80000000, 1.57289446, 1.50612385
406.85000000, 1.60283570, 1.50720326
406.90000000, 1.65401992, 1.50828267
406.95000000, 1.71209146, 1.50936209
407.00000000, 1.74886353, 1.51044150
407.05000000, 1.75525235, 1.51152092
407.10000000, 1.73037017, 1.51260033
407.15000000, 1.66065447, 1.51367974
407.20000000, 1.56715630, 1.51475916
407.25000000, 1.50889934, 1.51583857
407.30000000, 1.51801357, 1.51691799
407.35000000, 1.58889956, 1.51799740
407.40000000, 1.67287873, 1.51907681
407.45000000, 1.71414281, 1.52015623
407.50000000, 1.71500690, 1.52123564
407.55000000, 1.69948274, 1.52231505
407.60000000, 1.68033676, 1.52339447
407.65000000, 1.65703176, 1.52447388
407.70000000, 1.61968582, 1.52555330
407.75000000, 1.57307769, 1.52663271
407.80000000, 1.53433069, 1.52771212
407.85000000, 1.51968425, 1.52879154
407.90000000, 1.53583347, 1.55130919
407.95000000, 1.57263916, 1.57964985
408.00000000, 1.61182839, 1.60799051
408.05000000, 1.65150735, 1.63633117
408.10000000, 1.69950225, 1.66467183
408.15000000, 1.74851977, 1.69301248
408.20000000, 1.78689840, 1.72135314
408.25000000, 1.80569515, 1.74969380
408.30000000, 1.80188493, 1.77803446
408.35000000, 1.78446979, 1.80637512
408.40000000, 1.75781543, 1.83471577
408.45000000, 1.72808499, 1.86305643
408.50000000, 1.70836973, 1.89139709
408.55000000, 1.70137065, 1.91973775
408.60000000, 1.70720505, 1.94807841
408.65000000, 1.73163455, 1.97641907
408.70000000, 1.76952300, 2.00475972
408.75000000, 1.80819786, 2.03310038
408.80000000, 1.84784118, 2.06144104
408.85000000, 1.89001214, 2.08978170
408.90000000, 1.92237329, 2.11812236
408.95000000, 1.93638629, 2.14646301
409.00000000, 1.94037377, 2.17480367
409.05000000, 1.93821660, 2.20314433
409.10000000, 1.92942567, 2.23148499
409.15000000, 1.88817938, 2.25982565
409.20000000, 1.88013280, 2.28816630
409.25000000, 1.91638690, 2.31650696
409.30000000, 1.95573990, 2.34484762
409.35000000, 1.93745328, 2.37318828
409.40000000, 1.91482117, 2.40152894
409.45000000, 1.89816585, 2.42986960
409.50000000, 1.86089960, 2.45821025
409.55000000, 1.83303232, 2.48655091
409.60000000, 1.83170908, 2.51489157
409.65000000, 1.88228205, 2.54323223
409.70000000, 1.85204781, 2.57157289
409.75000000, 1.78612859, 2.59991354
409.80000000, 1.74529497, 2.62825420
409.85000000, 1.71234617, 2.65659486
409.90000000, 1.67683677, 2.68493552
409.95000000, 1.63033698, 2.71327618
410.00000000, 1.58523623, 2.74161684
410.05000000, 1.51229567, 2.76995749
410.10000000, 1.47272946, 2.79829815
410.15000000, 1.43861949, 2.82663881
410.20000000, 1.42423771, 2.85497947
410.25000000, 1.43065635, 2.88332013
410.30000000, 1.41973011, 2.91166078
410.35000000, 1.40866187, 2.94000144
410.40000000, 1.43352744, 2.96834210
410.45000000, 1.52234253, 2.99668276
410.50000000, 1.59505285, 3.02502342
410.55000000, 1.68314918, 3.05336407
410.60000000, 1.76123826, 3.08170473
410.65000000, 1.79901434, 3.11004539
